source,title,make,model,year,mileage,price,location
Jiji,Toyota Noah,Toyota,Noah,2014,114057,1350000.0,"Nairobi, Kilimani"
Jiji,Toyota Probox,Toyota,Probox,2010,127000,650000.0,"Nairobi, Donholm"
Jiji,Toyota Passo,Toyota,Passo,2011,196325,450000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Corolla,Toyota,Corolla,2005,233698,410000.0,"Nyeri, Nyeri Town"
Jiji,Toyota Hilux,Toyota,Hilux,2008,167000,1600000.0,"Nairobi, Kasarani"
Jiji,Toyota Succeed,Toyota,Succeed,2011,153322,630000.0,"Kirinyaga, Kerugoya"
Jiji,Toyota Vanguard,Toyota,Vanguard,2010,89653,1650000.0,"Nairobi, Ridgeways"
Jiji,Toyota Raum,Toyota,Raum,2011,120000,750000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Land,Toyota,Land,2014,300000,3800000.0,"Kiambu, Kikuyu"
Jiji,Toyota Corolla,Toyota,Corolla,2006,208000,660000.0,"Nyeri, Karatina Town"
Jiji,Toyota Cami,Toyota,Cami,2002,,480000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Avensis,Toyota,Avensis,2009,113415,660000.0,"Mombasa, Tudor"
Jiji,Toyota Axio,Toyota,Axio,2007,136000,800000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Fortuner,Toyota,Fortuner,2012,,3000000.0,"Nairobi, Thome / Nairobi"
Jiji,Toyota Axio,Toyota,Axio,2013,101472,1100000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Land,Toyota,Land,2004,107505,1980000.0,"Nairobi, Ridgeways"
Jiji,Toyota Succeed,Toyota,Succeed,2006,,495000.0,"Kiambu, Ruiru"
Jiji,Toyota Probox,Toyota,Probox,2010,,570000.0,"Nakuru, Nakuru Town West"
Jiji,Toyota Harrier,Toyota,Harrier,2012,78000,2160000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Wish,Toyota,Wish,2010,112000,960000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Hilux,Toyota,Hilux,2004,162000,980000.0,"Nairobi, Karen"
Jiji,Toyota Mark,Toyota,Mark,2006,132541,600000.0,"Bungoma, Khalaba (Kanduyi)"
Jiji,Toyota Premio,Toyota,Premio,2007,116000,860000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Harrier,Toyota,Harrier,2007,,1370000.0,"Nairobi, Westlands"
Jiji,Toyota Rav4,Toyota,Rav4,2004,118015,670000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Mark,Toyota,Mark,2006,132541,600000.0,"Bungoma, Khalaba (Kanduyi)"
Jiji,Toyota Porte,Toyota,Porte,2010,130000,480000.0,"Nairobi, Nairobi West"
Jiji,Toyota Ractis,Toyota,Ractis,2009,,480000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Land,Toyota,Land,2010,128000,2550000.0,"Nairobi, Langata"
Jiji,Toyota Land,Toyota,Land,2008,98000,2350000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Axio,Toyota,Axio,2007,109632,720000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Wish,Toyota,Wish,2004,,700000.0,"Nairobi, Runda"
Jiji,Toyota Vitz,Toyota,Vitz,2012,180000,630000.0,"Nairobi, Upperhill"
Jiji,Toyota Land,Toyota,Land,2019,13800,10500000.0,"Nairobi, Runda"
Jiji,Toyota Probox,Toyota,Probox,2007,141255,680000.0,"Nairobi, Roysambu"
Jiji,Toyota Fielder,Toyota,Fielder,2011,123452,720000.0,"Mombasa, Tudor"
Jiji,Toyota Vista,Toyota,Vista,2003,,440000.0,"Nairobi, Embakasi"
Jiji,Toyota Hilux,Toyota,Hilux,2005,164818,1200000.0,"Nairobi, Karen"
Jiji,Toyota Wish,Toyota,Wish,2009,195800,800000.0,"Mombasa, Tudor"
Jiji,Toyota Ist,Toyota,Ist,2008,,520000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Allion,Toyota,Allion,2010,80425,1080000.0,"Nairobi, Ridgeways"
Jiji,Toyota Vanguard,Toyota,Vanguard,2010,121000,1390000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Hilux,Toyota,Hilux,2008,,1900000.0,"Kiambu, Rosslyn"
Jiji,Toyota Corolla,Toyota,Corolla,2005,192088,535000.0,"Nairobi, Ridgeways"
Jiji,Toyota Axio,Toyota,Axio,2008,124431,780000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2008,141769,2280000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2004,182004,3300000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Land,Toyota,Land,2004,182004,3300000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Corolla,Toyota,Corolla,1999,350000,505000.0,"Kericho, Kabianga"
Jiji,Toyota Harrier,Toyota,Harrier,2010,105000,1900000.0,"Nairobi, Muthaiga"
Jiji,Toyota Land,Toyota,Land,2010,112000,3050000.0,"Nairobi, Karen"
Jiji,Toyota Voxy,Toyota,Voxy,2006,,650000.0,"Nairobi, Embakasi"
Jiji,Toyota Land,Toyota,Land,2001,241301,1400000.0,"Kilifi, Malindi"
Jiji,Toyota Corolla,Toyota,Corolla,2006,190000,600000.0,"Nairobi, Embakasi"
Jiji,Toyota Isis,Toyota,Isis,2006,258381,480000.0,"Mombasa, Ganjoni"
Jiji,Toyota Bb,Toyota,Bb,2009,130000,435000.0,"Nakuru, Gilgil"
Jiji,Toyota Land,Toyota,Land,2012,147000,3000000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Land,Toyota,Land,2004,154123,2400000.0,"Mombasa, Tudor"
Jiji,Toyota Hilux,Toyota,Hilux,2013,175000,1700000.0,"Nairobi, Runda"
Jiji,Toyota Land,Toyota,Land,2007,130000,3499000.0,"Nairobi, Runda"
Jiji,Toyota Harrier,Toyota,Harrier,2000,221586,600000.0,"Machakos, Machakos Town"
Jiji,Toyota Premio,Toyota,Premio,2005,,700000.0,"Kiambu, Ruiru"
Jiji,Toyota Voxy,Toyota,Voxy,2007,126000,750000.0,"Nakuru, Naivasha"
Jiji,Toyota Land,Toyota,Land,2015,,3600000.0,"Nairobi, Ngara"
Jiji,Toyota Voxy,Toyota,Voxy,2003,,495000.0,"Nairobi, Karen"
Jiji,Toyota Premio,Toyota,Premio,2013,121000,1295000.0,"Nairobi, Muthaiga"
Jiji,Toyota Harrier,Toyota,Harrier,2008,,1400000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Axio,Toyota,Axio,2009,119000,750000.0,"Nairobi, Ngara"
Jiji,Toyota Passo,Toyota,Passo,2011,,480000.0,"Nairobi, Kilimani"
Jiji,Toyota Probox,Toyota,Probox,2010,105424,470000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Rav4,Toyota,Rav4,2008,,1399000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2008,194458,3800000.0,"Nairobi, Lavington"
Jiji,Toyota Land,Toyota,Land,2005,,2600000.0,"Nairobi, Kilimani"
Jiji,Toyota Fielder,Toyota,Fielder,2011,,1100000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Passo,Toyota,Passo,2012,90000,490000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Fielder,Toyota,Fielder,2012,86532,1080000.0,"Nairobi, Ridgeways"
Jiji,Toyota Harrier,Toyota,Harrier,2012,88000,2450000.0,"Nairobi, Langata"
Jiji,Toyota Land,Toyota,Land,2007,135000,3400000.0,"Nairobi, Karen"
Jiji,Toyota Mark,Toyota,Mark,2012,85334,1260000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Ipsum,Toyota,Ipsum,2006,,630000.0,"Nairobi, Embakasi"
Jiji,Toyota Sienta,Toyota,Sienta,2011,121235,600000.0,"Mombasa, Tudor"
Jiji,Toyota Wish,Toyota,Wish,2012,,1080000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Noah,Toyota,Noah,2006,142000,660000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Mark,Toyota,Mark,2011,,1100000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2014,153000,2950000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Corolla,Toyota,Corolla,2008,,370000.0,"Kiambu, Thika"
Jiji,Toyota Land,Toyota,Land,2005,125382,2650000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Sienta,Toyota,Sienta,2011,139584,860000.0,"Mombasa, Tudor"
Jiji,Toyota Land,Toyota,Land,2007,,2500000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Mark,Toyota,Mark,2006,155000,590000.0,"Nairobi, Nairobi West"
Jiji,Toyota Premio,Toyota,Premio,2012,108000,1290000.0,"Nairobi, Karen"
Jiji,Toyota Noah,Toyota,Noah,2010,,1100000.0,"Kiambu, Ruiru"
Jiji,Toyota Rav4,Toyota,Rav4,1999,,520000.0,"Nairobi, Kilimani"
Jiji,Toyota Hilux,Toyota,Hilux,2008,,1700000.0,"Nairobi, Embakasi"
Jiji,Toyota Ractis,Toyota,Ractis,2008,220000,460000.0,"Nairobi, Ruai"
Jiji,Toyota Noah,Toyota,Noah,2005,201000,480000.0,"Nairobi, Embakasi"
Jiji,Toyota Corolla,Toyota,Corolla,2006,102045,740000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Bb,Toyota,Bb,2009,,435000.0,"Nairobi, Umoja"
Jiji,Toyota Hilux,Toyota,Hilux,2007,174000,1350000.0,"Nairobi, Kilimani"
Jiji,Toyota Hilux,Toyota,Hilux,1993,230000,650000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Hilux,Toyota,Hilux,2004,195000,1000000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Alphard,Toyota,Alphard,2005,,860000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Probox,Toyota,Probox,2012,121000,620000.0,"Nairobi, Ngara"
Jiji,Toyota Land,Toyota,Land,2012,,4000000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Land,Toyota,Land,2010,102000,3280000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Porte,Toyota,Porte,2006,,390000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Premio,Toyota,Premio,2007,171232,680000.0,"Kiambu, Thika"
Jiji,Toyota Vitz,Toyota,Vitz,2013,,680000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Raum,Toyota,Raum,2008,,620000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Probox,Toyota,Probox,2006,144011,565000.0,"Nairobi, Westlands"
Jiji,Toyota Noah,Toyota,Noah,2012,124123,900000.0,"Mombasa, Tudor"
Jiji,Toyota Mark,Toyota,Mark,2005,,550000.0,"Murang'a, Township G"
Jiji,Toyota Land,Toyota,Land,2008,213000,2000000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Allion,Toyota,Allion,2008,155817,890000.0,"Nairobi, Komarock"
Jiji,Toyota Corolla,Toyota,Corolla,2003,165849,550000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Ractis,Toyota,Ractis,2010,130370,650000.0,"Nairobi, Jamhuri"
Jiji,Toyota Hilux,Toyota,Hilux,2002,231000,790000.0,"Kiambu, Juja"
Jiji,Toyota Hilux,Toyota,Hilux,2013,137000,2300000.0,"Meru, Municipality"
Jiji,Toyota Crown,Toyota,Crown,2011,98123,1300000.0,"Mombasa, Tudor"
Jiji,Toyota Premio,Toyota,Premio,2008,100000,1030000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Rav4,Toyota,Rav4,1999,125000,750000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Probox,Toyota,Probox,2004,142000,550000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Townace,Toyota,Townace,1998,58000,450000.0,"Nairobi, Makadara"
Jiji,Toyota Ist,Toyota,Ist,2005,,540000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Premio,Toyota,Premio,2004,,660000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Probox,Toyota,Probox,2011,117000,665000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Passo,Toyota,Passo,2013,1288588,470000.0,"Nakuru, Naivasha"
Jiji,Toyota Hilux,Toyota,Hilux,2014,,2390000.0,"Nairobi, Karen"
Jiji,Toyota Hilux,Toyota,Hilux,2005,112900,1100000.0,"Nairobi, Embakasi"
Jiji,Toyota Land,Toyota,Land,2006,,3800000.0,"Nairobi, Kilimani"
Jiji,Toyota Townace,Toyota,Townace,2005,,490000.0,"Kiambu, Thika"
Jiji,Toyota Rav4,Toyota,Rav4,2004,140000,650000.0,"Mombasa, Tudor"
Jiji,Toyota Belta,Toyota,Belta,2013,200000,610000.0,"Nairobi, Karen"
Jiji,Toyota Land,Toyota,Land,2004,123412,2500000.0,"Mombasa, Tudor"
Jiji,Toyota Land,Toyota,Land,2005,117000,1150000.0,"Mombasa, Changamwe"
Jiji,Toyota Hilux,Toyota,Hilux,2005,,1100000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Rav4,Toyota,Rav4,2011,118412,1500000.0,"Mombasa, Tudor"
Jiji,Toyota Passo,Toyota,Passo,2009,128000,430000.0,"Nairobi, Ngara"
Jiji,Toyota Vanguard,Toyota,Vanguard,2010,99000,1585000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Corolla,Toyota,Corolla,2003,156000,380000.0,"Nairobi, Ruai"
Jiji,Toyota Voxy,Toyota,Voxy,2007,151423,570000.0,"Mombasa, Tudor"
Jiji,Toyota Fielder,Toyota,Fielder,2014,99000,1400000.0,"Nairobi, Thome / Nairobi"
Jiji,Toyota Ractis,Toyota,Ractis,2010,,650000.0,"Kiambu, Ruaka"
Jiji,Toyota Fielder,Toyota,Fielder,2005,196036,680000.0,"Makueni, Kilungu"
Jiji,Toyota Mark,Toyota,Mark,2011,,940000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Premio,Toyota,Premio,2002,142000,520000.0,"Kisii, Kisii CBD"
Jiji,Toyota Fielder,Toyota,Fielder,2012,89123,900000.0,"Mombasa, Tudor"
Jiji,Toyota Crown,Toyota,Crown,2012,,1190000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Gaia,Toyota,Gaia,2004,,350000.0,"Nairobi, Embakasi"
Jiji,Toyota Hilux,Toyota,Hilux,2004,152470,1750000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Voxy,Toyota,Voxy,2012,,1250000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Probox,Toyota,Probox,2006,,600000.0,"Nairobi, Runda"
Jiji,Toyota Fielder,Toyota,Fielder,2008,108000,780000.0,"Mombasa, Changamwe"
Jiji,Toyota Corona,Toyota,Corona,2001,,440000.0,"Nairobi, Kahawa West"
Jiji,Toyota Mark,Toyota,Mark,2009,270000,690000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Passo,Toyota,Passo,2012,135000,495000.0,"Kiambu, Ruiru"
Jiji,Toyota Crown,Toyota,Crown,2007,160000,780000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Toyota Crown,Toyota,Crown,2007,,750000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Picnic,Toyota,Picnic,2003,,390000.0,"Nairobi, Chokaa"
Jiji,Toyota Probox,Toyota,Probox,2012,,560000.0,"Nakuru, Kuresoi North"
Jiji,Toyota Kluger,Toyota,Kluger,2005,,790000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Noah,Toyota,Noah,2003,132412,580000.0,"Mombasa, Tudor"
Jiji,Toyota Ractis,Toyota,Ractis,2009,,500000.0,"Makueni, Makindu"
Jiji,Toyota Land,Toyota,Land,2006,117000,1850000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Wish,Toyota,Wish,2010,109412,850000.0,"Mombasa, Tudor"
Jiji,Toyota Mark,Toyota,Mark,2008,,790000.0,"Nairobi, Langata"
Jiji,Toyota Townace,Toyota,Townace,2008,150000,480000.0,"Nairobi, Eastleigh"
Jiji,Toyota Vanguard,Toyota,Vanguard,2012,,1990000.0,"Nairobi, Kilimani"
Jiji,Toyota Porte,Toyota,Porte,2010,,480000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Crown,Toyota,Crown,2006,132000,765000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Mark,Toyota,Mark,2009,104125,980000.0,"Mombasa, Tudor"
Jiji,Toyota Vitz,Toyota,Vitz,2012,,700000.0,"Kajiado, Ngong"
Jiji,Toyota Land,Toyota,Land,2007,138000,2230000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Mark,Toyota,Mark,2004,163000,535000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2014,68344,7700000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Auris,Toyota,Auris,2009,125123,630000.0,"Mombasa, Tudor"
Jiji,Toyota Land,Toyota,Land,2007,131253,2180000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Voxy,Toyota,Voxy,2012,118000,1280000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Platz,Toyota,Platz,2005,121574,430000.0,"Kiambu, Thika"
Jiji,Toyota Townace,Toyota,Townace,2004,,530000.0,"Kiambu, Thika"
Jiji,Toyota Ist,Toyota,Ist,2002,,550000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Belta,Toyota,Belta,2010,,680000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Belta,Toyota,Belta,2011,100000,670000.0,"Mombasa, Bamburi"
Jiji,Toyota Mark,Toyota,Mark,2004,163000,535000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Mark,Toyota,Mark,2009,112412,970000.0,"Mombasa, Tudor"
Jiji,Toyota Premio,Toyota,Premio,2001,890000,490000.0,"Samburu, Maralal"
Jiji,Toyota Fielder,Toyota,Fielder,2008,123122,860000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Allion,Toyota,Allion,2011,105669,1150000.0,"Mombasa, Ganjoni"
Jiji,Toyota Fielder,Toyota,Fielder,2012,128000,1000000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Hilux,Toyota,Hilux,2017,80000,2500000.0,"Nairobi, Kasarani"
Jiji,Toyota Voxy,Toyota,Voxy,2008,112890,835000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Fielder,Toyota,Fielder,2010,,895000.0,"Kiambu, Ruaka"
Jiji,Toyota Mark,Toyota,Mark,2008,,760000.0,"Nairobi, Karen"
Jiji,Toyota Land,Toyota,Land,2004,139000,1900000.0,"Nairobi, Karen"
Jiji,Toyota Passo,Toyota,Passo,2011,201120,450000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Fielder,Toyota,Fielder,2009,136412,800000.0,"Mombasa, Tudor"
Jiji,Toyota Corona,Toyota,Corona,1999,,350000.0,"Nairobi, Westlands"
Jiji,Toyota Ractis,Toyota,Ractis,2005,150000,550000.0,"Nairobi, Donholm"
Jiji,Toyota Land,Toyota,Land,2002,185000,2500000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Noah,Toyota,Noah,2008,,900000.0,"Nairobi, Ridgeways"
Jiji,Toyota Probox,Toyota,Probox,2014,105000,780000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Land,Toyota,Land,2006,179000,1750000.0,"Nairobi, Westlands"
Jiji,Toyota Passo,Toyota,Passo,2011,128000,520000.0,"Murang'a, Mbiri"
Jiji,Toyota Wish,Toyota,Wish,2013,98000,1350000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2004,,1980000.0,"Nairobi, Kilimani"
Jiji,Toyota Land,Toyota,Land,2012,112000,4800000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Corolla,Toyota,Corolla,2003,124000,470000.0,"Nairobi, Karen"
Jiji,Toyota Platz,Toyota,Platz,2005,141500,450000.0,"Kiambu, Limuru"
Jiji,Toyota Land,Toyota,Land,2012,101563,6430000.0,"Kiambu, Rosslyn"
Jiji,Toyota Run-X,Toyota,Run-X,2004,141235,500000.0,"Mombasa, Tudor"
Jiji,Toyota Hilux,Toyota,Hilux,2004,245328,1250000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Corolla,Toyota,Corolla,2001,,450000.0,"Nairobi, Umoja"
Jiji,Toyota Mark,Toyota,Mark,2004,146325,495000.0,"Nairobi, Woodley/Kenyatta Golf Course"
Jiji,Toyota Probox,Toyota,Probox,2013,182000,640000.0,"Nairobi, Zimmerman"
Jiji,Toyota Hilux,Toyota,Hilux,2004,158000,1250000.0,"Nairobi, Jamhuri"
Jiji,Toyota Land,Toyota,Land,2013,95000,7790000.0,"Nairobi, Kilimani"
Jiji,Toyota Allion,Toyota,Allion,2010,145000,1150000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Belta,Toyota,Belta,2010,134658,740000.0,"Mombasa, Industrial Area (Msa)"
Jiji,Toyota Land,Toyota,Land,2011,,6300000.0,"Nairobi, Karen"
Jiji,Toyota Passo,Toyota,Passo,2011,124523,499999.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Wish,Toyota,Wish,2004,,680000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Land,Toyota,Land,2011,,3690000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Probox,Toyota,Probox,2011,,695000.0,"Nairobi, Runda"
Jiji,Toyota Lite-Ace,Toyota,Lite-Ace,2005,,650000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Hilux,Toyota,Hilux,2011,107231,2630000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Probox,Toyota,Probox,2011,63000,900000.0,"Nairobi, Donholm"
Jiji,Toyota Corolla,Toyota,Corolla,2012,119412,670000.0,"Mombasa, Tudor"
Jiji,Toyota Land,Toyota,Land,2003,143125,2800000.0,"Mombasa, Tudor"
Jiji,Toyota Passo,Toyota,Passo,2012,137520,460000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Wish,Toyota,Wish,2010,98523,960000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Premio,Toyota,Premio,2011,123528,870000.0,"Uasin Gishu, Eldoret CBD"
Jiji,Toyota Land,Toyota,Land,2005,120000,3800000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Rav4,Toyota,Rav4,2004,,660000.0,"Nairobi, Umoja"
Jiji,Toyota Vista,Toyota,Vista,2002,248,400000.0,"Nairobi, Donholm"
Jiji,Toyota Passo,Toyota,Passo,2008,143000,395000.0,"Nairobi, Mombasa Road"
Jiji,Toyota Passo,Toyota,Passo,2012,150000,470000.0,"Nairobi, Kilimani"
Jiji,Toyota Noah,Toyota,Noah,2009,136586,1080000.0,"Mombasa, Kizingo / Mombasa"
Jiji,Toyota Ractis,Toyota,Ractis,2009,141180,585000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Raum,Toyota,Raum,2007,157000,530000.0,"Nyeri, Nyeri Town"
Jiji,Toyota Vitz,Toyota,Vitz,2008,155000,480000.0,"Kilifi, Kilifi North"
Jiji,Toyota Land,Toyota,Land,2013,,5600000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Mark,Toyota,Mark,2014,96000,1600000.0,"Mombasa, Tudor"
Jiji,Toyota Voxy,Toyota,Voxy,2009,,950000.0,"Nairobi, Dagoretti"
Jiji,Toyota Hilux,Toyota,Hilux,2005,101340,780000.0,"Mombasa, Mombasa CBD"
Jiji,Toyota Hilux,Toyota,Hilux,2013,130000,3050000.0,"Nairobi, Runda"
Jiji,Toyota Land,Toyota,Land,2005,85000,2200000.0,"Kilifi, Kilifi Town"
Jiji,Toyota Fielder,Toyota,Fielder,2011,142000,870000.0,"Nairobi, Lavington"
Jiji,Toyota Passo,Toyota,Passo,2005,,440000.0,"Nairobi, Umoja"
Jiji,Toyota Raum,Toyota,Raum,2005,991952,480000.0,"Nairobi, Kasarani"
Jiji,Toyota Wish,Toyota,Wish,2013,93000,1400000.0,"Nairobi, Ridgeways"
Jiji,Toyota Vitz,Toyota,Vitz,2008,115000,490000.0,"Nairobi, Mombasa Road"
Jiji,Toyota Passo,Toyota,Passo,2010,101000,460000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Avensis,Toyota,Avensis,2005,151736,450000.0,"Kiambu, Thika"
Jiji,Toyota Alphard,Toyota,Alphard,2005,182000,750000.0,"Nairobi, Westlands"
Jiji,Toyota Townace,Toyota,Townace,2008,165000,490000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Belta,Toyota,Belta,2007,163000,450000.0,"Kiambu, Limuru"
Jiji,Toyota Land,Toyota,Land,2010,125000,3650000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Harrier,Toyota,Harrier,2009,123000,1680000.0,"Nairobi, Kasarani"
Jiji,Toyota Fun,Toyota,Fun,2002,279000,399000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Stallion,Toyota,Stallion,1992,235085,320000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Carina,Toyota,Carina,2001,,335000.0,"Kiambu, Githunguri"
Jiji,Toyota Passo,Toyota,Passo,2010,142362,465000.0,"Nyeri, Karatina Town"
Jiji,Toyota Crown,Toyota,Crown,2011,,1450000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Sienta,Toyota,Sienta,2008,180849,500000.0,"Kiambu, Thika"
Jiji,Toyota Vitz,Toyota,Vitz,2012,112000,610000.0,"Nairobi, Upperhill"
Jiji,Toyota Land,Toyota,Land,2010,,4250000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Ist,Toyota,Ist,2003,121000,520000.0,"Nairobi, Karen"
Jiji,Toyota Premio,Toyota,Premio,2003,154658,740000.0,"Mombasa, Tudor"
Jiji,Toyota Townace,Toyota,Townace,2004,,460000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Wish,Toyota,Wish,2012,,1200000.0,"Nakuru, Nakuru Town West"
Jiji,Toyota Wish,Toyota,Wish,2010,108000,920000.0,"Mombasa, Tudor"
Jiji,Toyota Noah,Toyota,Noah,2011,155000,1250000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Fielder,Toyota,Fielder,2010,134085,820000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Hilux,Toyota,Hilux,2000,270000,960000.0,"Nairobi, Runda"
Jiji,Toyota Fielder,Toyota,Fielder,2013,78000,990000.0,"Nairobi, Langata"
Jiji,Toyota Fielder,Toyota,Fielder,2008,145382,770000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Townace,Toyota,Townace,2006,112586,935000.0,"Nairobi, Donholm"
Jiji,Toyota Voxy,Toyota,Voxy,2005,114284,490000.0,"Kiambu, Thika"
Jiji,Toyota Auris,Toyota,Auris,2010,125003,835000.0,"Nairobi, South C"
Jiji,Toyota Passo,Toyota,Passo,2008,30000,450000.0,"Nakuru, Nakuru Town East"
Jiji,Toyota Townace,Toyota,Townace,2008,235412,360000.0,"Nairobi, Embakasi"
Jiji,Toyota Hilux,Toyota,Hilux,2005,141300,1300000.0,"Kiambu, Kiambu / Kiambu"
Jiji,Toyota Noah,Toyota,Noah,2010,112412,850000.0,"Mombasa, Tudor"
Jiji,Toyota Fielder,Toyota,Fielder,2013,78000,990000.0,"Nairobi, Langata"
Jiji,Toyota Mark,Toyota,Mark,2008,126000,689999.0,"Nairobi, Kilimani"
Jiji,Toyota Fielder,Toyota,Fielder,2014,100000,1265000.0,"Nairobi, Parklands/Highridge"
Jiji,Toyota Land,Toyota,Land,2007,126000,2200000.0,"Nairobi, Nairobi Central"
Jiji,Toyota Premio,Toyota,Premio,2004,192302,450000.0,"Kiambu, Kikuyu"
Jiji,Toyota Wish,Toyota,Wish,2009,76425,800000.0,"Mombasa, Tudor"
